,0,1,2,3
148,Chandigarh,Jobs Training,MEDIAN,2.222222222
149,Chandigarh,Trustworthiness of MP,MEDIAN,1.111111111
150,Chandigarh,Other,MEDIAN,
151,Chandigarh,Better Garbage Clearance,MEDIAN,2.222222222
152,Chandigarh,Encroachment of Public Lands / Lakes etc,MEDIAN,1.111111111
153,Chandigarh,Facility for Pedestrians and Cyclists on Roads,MEDIAN,2.222222222
154,Chandigarh,Lower Food Prices for Consumers,MEDIAN,2.7777777775
155,Chandigarh,Traffic Congestion,MEDIAN,1.111111111
156,CHHATTISGARH,The Candidate,Important,0.1519703472493172
157,CHHATTISGARH,The Candidate,Not Important,0.3667577058134998
158,CHHATTISGARH,The Candidate,Very Important,0.45825204838080374
159,CHHATTISGARH,Candidate's Party,Very Important,0.2633632461958642
160,CHHATTISGARH,Candidate's Party,Not Important,0.3384705423332033
161,CHHATTISGARH,Candidate's Party,Important,0.3735856418259852
162,CHHATTISGARH,Candidate's Caste/Religion,Not Important,0.4108466640655482
163,CHHATTISGARH,Candidate's Caste/Religion,Important,0.4012875536480687
164,CHHATTISGARH,Candidate's Caste/Religion,Very Important,0.15801794771751854
165,CHHATTISGARH,Agri Loan,MEDIAN,2.222222222
166,CHHATTISGARH,Electricity for Agriculture,MEDIAN,4.444444444
167,CHHATTISGARH,Support Price for Agri Prod,MEDIAN,4.444444444
168,CHHATTISGARH,Irrigation Programmes,MEDIAN,4.444444444
169,CHHATTISGARH,Seeds & Fertilizers Subsidy,MEDIAN,4.444444444
170,CHHATTISGARH,Accessibility of MP,MEDIAN,4.444444444
171,CHHATTISGARH,Anti-Terrorism,MEDIAN,4.444444444
172,CHHATTISGARH,Better Employment,MEDIAN,4.444444444
173,CHHATTISGARH,Better Electric Supply,MEDIAN,4.444444444
174,CHHATTISGARH,Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
175,CHHATTISGARH,Better Law and Order / Policing,MEDIAN,4.444444444
176,CHHATTISGARH,Better Public Transport,MEDIAN,4.444444444
177,CHHATTISGARH,Better Roads,MEDIAN,4.444444444
178,CHHATTISGARH,Better Schools,MEDIAN,4.444444444
179,CHHATTISGARH,Drinking Water,MEDIAN,4.444444444
180,CHHATTISGARH,Empowerment of Women,MEDIAN,4.444444444
181,CHHATTISGARH,Environmental issues,MEDIAN,4.444444444
182,CHHATTISGARH,Eradication of Corruption,MEDIAN,4.444444444
183,CHHATTISGARH,Reservation for Jobs and Education,MEDIAN,4.444444444
184,CHHATTISGARH,Security for Women,MEDIAN,4.444444444
185,CHHATTISGARH,Strong Defence/Military,MEDIAN,4.444444444
186,CHHATTISGARH,Subsidized Food Distribution,MEDIAN,4.444444444
187,CHHATTISGARH,Jobs Training,MEDIAN,4.444444444
188,CHHATTISGARH,Trustworthiness of MP,MEDIAN,4.444444444
189,CHHATTISGARH,Other,MEDIAN,4.444444444
190,CHHATTISGARH,Better Garbage Clearance,MEDIAN,4.444444444
191,CHHATTISGARH,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
192,CHHATTISGARH,Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
193,CHHATTISGARH,Lower Food Prices for Consumers,MEDIAN,4.444444444
194,CHHATTISGARH,Traffic Congestion,MEDIAN,4.444444444
195,DADRA & NAGAR HAVELI,The Candidate,Important,0.057494866529774126
196,DADRA & NAGAR HAVELI,The Candidate,Not Important,0.26899383983572894
197,DADRA & NAGAR HAVELI,The Candidate,Very Important,0.12320328542094455
198,DADRA & NAGAR HAVELI,Candidate's Party,Very Important,0.04106776180698152
199,DADRA & NAGAR HAVELI,Candidate's Party,Not Important,0.5441478439425051
200,DADRA & NAGAR HAVELI,Candidate's Party,Important,0.38809034907597534
201,DADRA & NAGAR HAVELI,Candidate's Caste/Religion,Not Important,0.1026694045174538
202,DADRA & NAGAR HAVELI,Candidate's Caste/Religion,Important,0.12525667351129363
203,DADRA & NAGAR HAVELI,Candidate's Caste/Religion,Very Important,0.5071868583162218
204,DADRA & NAGAR HAVELI,Agri Loan,MEDIAN,1.111111111
205,DADRA & NAGAR HAVELI,Electricity for Agriculture,MEDIAN,4.444444444
206,DADRA & NAGAR HAVELI,Support Price for Agri Prod,MEDIAN,6.666666667
207,DADRA & NAGAR HAVELI,Irrigation Programmes,MEDIAN,4.444444444
208,DADRA & NAGAR HAVELI,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
209,DADRA & NAGAR HAVELI,Accessibility of MP,MEDIAN,2.222222222
210,DADRA & NAGAR HAVELI,Anti-Terrorism,MEDIAN,4.444444444
211,DADRA & NAGAR HAVELI,Better Employment,MEDIAN,10.0
212,DADRA & NAGAR HAVELI,Better Electric Supply,MEDIAN,4.444444444
213,DADRA & NAGAR HAVELI,Better Hospitals / Primary Healthcare Centres,MEDIAN,2.222222222
214,DADRA & NAGAR HAVELI,Better Law and Order / Policing,MEDIAN,4.444444444
215,DADRA & NAGAR HAVELI,Better Public Transport,MEDIAN,6.666666667
216,DADRA & NAGAR HAVELI,Better Roads,MEDIAN,4.444444444
217,DADRA & NAGAR HAVELI,Better Schools,MEDIAN,2.222222222
218,DADRA & NAGAR HAVELI,Drinking Water,MEDIAN,4.444444444
219,DADRA & NAGAR HAVELI,Empowerment of Women,MEDIAN,4.444444444
220,DADRA & NAGAR HAVELI,Environmental issues,MEDIAN,4.444444444
221,DADRA & NAGAR HAVELI,Eradication of Corruption,MEDIAN,3.333333333
222,DADRA & NAGAR HAVELI,Reservation for Jobs and Education,MEDIAN,4.444444444
223,DADRA & NAGAR HAVELI,Security for Women,MEDIAN,4.444444444
224,DADRA & NAGAR HAVELI,Strong Defence/Military,MEDIAN,4.444444444
225,DADRA & NAGAR HAVELI,Subsidized Food Distribution,MEDIAN,3.333333333
226,DADRA & NAGAR HAVELI,Jobs Training,MEDIAN,4.444444444
227,DADRA & NAGAR HAVELI,Trustworthiness of MP,MEDIAN,4.444444444
228,DADRA & NAGAR HAVELI,Other,MEDIAN,4.444444444
229,DADRA & NAGAR HAVELI,Better Garbage Clearance,MEDIAN,1.111111111
230,DADRA & NAGAR HAVELI,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
231,DADRA & NAGAR HAVELI,Facility for Pedestrians and Cyclists on Roads,MEDIAN,10.0
232,DADRA & NAGAR HAVELI,Lower Food Prices for Consumers,MEDIAN,4.444444444
233,DADRA & NAGAR HAVELI,Traffic Congestion,MEDIAN,1.111111111
234,DAMAN & DIU,The Candidate,Important,0.001976284584980237
235,DAMAN & DIU,The Candidate,Not Important,0.9782608695652174
236,DAMAN & DIU,The Candidate,Very Important,0.0
237,DAMAN & DIU,Candidate's Party,Very Important,0.003952569169960474
238,DAMAN & DIU,Candidate's Party,Not Important,0.08300395256916997
239,DAMAN & DIU,Candidate's Party,Important,0.8932806324110671
240,DAMAN & DIU,Candidate's Caste/Religion,Not Important,0.12450592885375494
241,DAMAN & DIU,Candidate's Caste/Religion,Important,0.08695652173913043
242,DAMAN & DIU,Candidate's Caste/Religion,Very Important,0.7549407114624506
243,DAMAN & DIU,Agri Loan,MEDIAN,1.111111111
244,DAMAN & DIU,Electricity for Agriculture,MEDIAN,4.444444444
245,DAMAN & DIU,Support Price for Agri Prod,MEDIAN,10.0
246,DAMAN & DIU,Irrigation Programmes,MEDIAN,4.444444444
247,DAMAN & DIU,Seeds & Fertilizers Subsidy,MEDIAN,4.444444444
248,DAMAN & DIU,Accessibility of MP,MEDIAN,1.111111111
249,DAMAN & DIU,Anti-Terrorism,MEDIAN,4.444444444
250,DAMAN & DIU,Better Employment,MEDIAN,10.0
251,DAMAN & DIU,Better Electric Supply,MEDIAN,4.444444444
252,DAMAN & DIU,Better Hospitals / Primary Healthcare Centres,MEDIAN,2.222222222
253,DAMAN & DIU,Better Law and Order / Policing,MEDIAN,4.444444444
254,DAMAN & DIU,Better Public Transport,MEDIAN,10.0
255,DAMAN & DIU,Better Roads,MEDIAN,4.444444444
256,DAMAN & DIU,Better Schools,MEDIAN,1.111111111
257,DAMAN & DIU,Drinking Water,MEDIAN,4.444444444
258,DAMAN & DIU,Empowerment of Women,MEDIAN,10.0
259,DAMAN & DIU,Environmental issues,MEDIAN,4.444444444
260,DAMAN & DIU,Eradication of Corruption,MEDIAN,2.222222222
261,DAMAN & DIU,Reservation for Jobs and Education,MEDIAN,4.444444444
262,DAMAN & DIU,Security for Women,MEDIAN,6.666666667
263,DAMAN & DIU,Strong Defence/Military,MEDIAN,4.444444444
264,DAMAN & DIU,Subsidized Food Distribution,MEDIAN,2.222222222
265,DAMAN & DIU,Jobs Training,MEDIAN,4.444444444
266,DAMAN & DIU,Trustworthiness of MP,MEDIAN,3.333333333
267,DAMAN & DIU,Other,MEDIAN,4.444444444
268,DAMAN & DIU,Better Garbage Clearance,MEDIAN,1.111111111
269,DAMAN & DIU,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
270,DAMAN & DIU,Facility for Pedestrians and Cyclists on Roads,MEDIAN,10.0
271,DAMAN & DIU,Lower Food Prices for Consumers,MEDIAN,4.444444444
272,DAMAN & DIU,Traffic Congestion,MEDIAN,4.444444444
273,Delhi,The Candidate,Important,0.26780141843971633
274,Delhi,The Candidate,Not Important,0.05560283687943263
275,Delhi,The Candidate,Very Important,0.676595744680851
276,Delhi,Candidate's Party,Very Important,0.41134751773049644
277,Delhi,Candidate's Party,Not Important,0.20453900709219858
278,Delhi,Candidate's Party,Important,0.384113475177305
279,Delhi,Candidate's Caste/Religion,Not Important,0.6065248226950355
280,Delhi,Candidate's Caste/Religion,Important,0.18695035460992906
281,Delhi,Candidate's Caste/Religion,Very Important,0.20652482269503547
282,Delhi,Agri Loan,MEDIAN,
283,Delhi,Electricity for Agriculture,MEDIAN,
284,Delhi,Support Price for Agri Prod,MEDIAN,
285,Delhi,Irrigation Programmes,MEDIAN,
286,Delhi,Seeds & Fertilizers Subsidy,MEDIAN,
287,Delhi,Accessibility of MP,MEDIAN,6.666666667
288,Delhi,Anti-Terrorism,MEDIAN,4.444444444
289,Delhi,Better Employment,MEDIAN,4.444444444
290,Delhi,Better Electric Supply,MEDIAN,6.666666667
291,Delhi,Better Hospitals / Primary Healthcare Centres,MEDIAN,6.666666667
292,Delhi,Better Law and Order / Policing,MEDIAN,6.666666667
293,Delhi,Better Public Transport,MEDIAN,6.666666667
294,Delhi,Better Roads,MEDIAN,6.666666667
295,Delhi,Better Schools,MEDIAN,6.666666667
296,Delhi,Drinking Water,MEDIAN,6.666666667
297,Delhi,Empowerment of Women,MEDIAN,6.666666667
298,Delhi,Environmental issues,MEDIAN,4.444444444
299,Delhi,Eradication of Corruption,MEDIAN,4.444444444
300,Delhi,Reservation for Jobs and Education,MEDIAN,3.333333333
301,Delhi,Security for Women,MEDIAN,4.444444444
302,Delhi,Strong Defence/Military,MEDIAN,6.666666667
303,Delhi,Subsidized Food Distribution,MEDIAN,4.444444444
304,Delhi,Jobs Training,MEDIAN,3.333333333
305,Delhi,Trustworthiness of MP,MEDIAN,4.444444444
306,Delhi,Other,MEDIAN,
307,Delhi,Better Garbage Clearance,MEDIAN,4.444444444
308,Delhi,Encroachment of Public Lands / Lakes etc,MEDIAN,3.333333333
309,Delhi,Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
310,Delhi,Lower Food Prices for Consumers,MEDIAN,3.333333333
311,Delhi,Traffic Congestion,MEDIAN,10.0
312,GOA,The Candidate,Important,0.3647859922178988
313,GOA,The Candidate,Not Important,0.07879377431906615
314,GOA,The Candidate,Very Important,0.5515564202334631
315,GOA,Candidate's Party,Very Important,0.23832684824902725
316,GOA,Candidate's Party,Not Important,0.23346303501945526
317,GOA,Candidate's Party,Important,0.5204280155642024
318,GOA,Candidate's Caste/Religion,Not Important,0.8404669260700389
319,GOA,Candidate's Caste/Religion,Important,0.13910505836575876
320,GOA,Candidate's Caste/Religion,Very Important,0.010700389105058366
321,GOA,Agri Loan,MEDIAN,4.444444444
322,GOA,Electricity for Agriculture,MEDIAN,4.444444444
323,GOA,Support Price for Agri Prod,MEDIAN,4.444444444
324,GOA,Irrigation Programmes,MEDIAN,4.444444444
325,GOA,Seeds & Fertilizers Subsidy,MEDIAN,4.444444444
326,GOA,Accessibility of MP,MEDIAN,4.444444444
327,GOA,Anti-Terrorism,MEDIAN,4.444444444
328,GOA,Better Employment,MEDIAN,4.444444444
329,GOA,Better Electric Supply,MEDIAN,6.666666667
330,GOA,Better Hospitals / Primary Healthcare Centres,MEDIAN,6.666666667
331,GOA,Better Law and Order / Policing,MEDIAN,6.666666667
332,GOA,Better Public Transport,MEDIAN,6.666666667
333,GOA,Better Roads,MEDIAN,6.666666667
334,GOA,Better Schools,MEDIAN,6.666666667
335,GOA,Drinking Water,MEDIAN,6.666666667
336,GOA,Empowerment of Women,MEDIAN,6.666666667
337,GOA,Environmental issues,MEDIAN,4.444444444
338,GOA,Eradication of Corruption,MEDIAN,4.444444444
339,GOA,Reservation for Jobs and Education,MEDIAN,4.444444444
340,GOA,Security for Women,MEDIAN,6.666666667
341,GOA,Strong Defence/Military,MEDIAN,6.666666667
342,GOA,Subsidized Food Distribution,MEDIAN,6.666666667
343,GOA,Jobs Training,MEDIAN,4.444444444
344,GOA,Trustworthiness of MP,MEDIAN,6.666666667
345,GOA,Other,MEDIAN,6.666666667
346,GOA,Better Garbage Clearance,MEDIAN,6.666666667
347,GOA,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
348,GOA,Facility for Pedestrians and Cyclists on Roads,MEDIAN,6.666666667
349,GOA,Lower Food Prices for Consumers,MEDIAN,6.666666667
350,GOA,Traffic Congestion,MEDIAN,10.0
351,GUJARAT,The Candidate,Important,0.13572263342423063
352,GUJARAT,The Candidate,Not Important,0.7302687962602259
353,GUJARAT,The Candidate,Very Important,0.11632255551227114
354,GUJARAT,Candidate's Party,Very Important,0.11055707051032333
355,GUJARAT,Candidate's Party,Not Important,0.10292169848071679
356,GUJARAT,Candidate's Party,Important,0.7695364238410596
357,GUJARAT,Candidate's Caste/Religion,Not Important,0.1345539540319439
358,GUJARAT,Candidate's Caste/Religion,Important,0.23895597974289054
359,GUJARAT,Candidate's Caste/Religion,Very Important,0.603895597974289
360,GUJARAT,Agri Loan,MEDIAN,1.111111111
361,GUJARAT,Electricity for Agriculture,MEDIAN,4.444444444
362,GUJARAT,Support Price for Agri Prod,MEDIAN,6.666666667
363,GUJARAT,Irrigation Programmes,MEDIAN,4.444444444
364,GUJARAT,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
365,GUJARAT,Accessibility of MP,MEDIAN,1.111111111
366,GUJARAT,Anti-Terrorism,MEDIAN,4.444444444
367,GUJARAT,Better Employment,MEDIAN,10.0
368,GUJARAT,Better Electric Supply,MEDIAN,4.444444444
369,GUJARAT,Better Hospitals / Primary Healthcare Centres,MEDIAN,2.222222222
370,GUJARAT,Better Law and Order / Policing,MEDIAN,4.444444444
371,GUJARAT,Better Public Transport,MEDIAN,6.666666667
372,GUJARAT,Better Roads,MEDIAN,4.444444444
373,GUJARAT,Better Schools,MEDIAN,2.222222222
374,GUJARAT,Drinking Water,MEDIAN,4.444444444
375,GUJARAT,Empowerment of Women,MEDIAN,6.666666667
376,GUJARAT,Environmental issues,MEDIAN,4.444444444
377,GUJARAT,Eradication of Corruption,MEDIAN,2.222222222
378,GUJARAT,Reservation for Jobs and Education,MEDIAN,4.444444444
379,GUJARAT,Security for Women,MEDIAN,4.444444444
380,GUJARAT,Strong Defence/Military,MEDIAN,4.444444444
381,GUJARAT,Subsidized Food Distribution,MEDIAN,3.333333333
382,GUJARAT,Jobs Training,MEDIAN,4.444444444
383,GUJARAT,Trustworthiness of MP,MEDIAN,4.444444444
384,GUJARAT,Other,MEDIAN,4.444444444
385,GUJARAT,Better Garbage Clearance,MEDIAN,1.111111111
386,GUJARAT,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
387,GUJARAT,Facility for Pedestrians and Cyclists on Roads,MEDIAN,6.666666667
388,GUJARAT,Lower Food Prices for Consumers,MEDIAN,4.444444444
389,GUJARAT,Traffic Congestion,MEDIAN,4.444444444
390,Haryana,The Candidate,Important,0.3621301775147929
391,Haryana,The Candidate,Not Important,0.10453648915187377
392,Haryana,The Candidate,Very Important,0.5333333333333333
393,Haryana,Candidate's Party,Very Important,0.19566074950690335
394,Haryana,Candidate's Party,Not Important,0.24970414201183433
395,Haryana,Candidate's Party,Important,0.5546351084812623
396,Haryana,Candidate's Caste/Religion,Not Important,0.7794871794871795
397,Haryana,Candidate's Caste/Religion,Important,0.17258382642998027
398,Haryana,Candidate's Caste/Religion,Very Important,0.04792899408284024
399,Haryana,Agri Loan,MEDIAN,3.333333333
400,Haryana,Electricity for Agriculture,MEDIAN,3.333333333
401,Haryana,Support Price for Agri Prod,MEDIAN,3.333333333
402,Haryana,Irrigation Programmes,MEDIAN,3.333333333
403,Haryana,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
404,Haryana,Accessibility of MP,MEDIAN,3.333333333
405,Haryana,Anti-Terrorism,MEDIAN,3.333333333
406,Haryana,Better Employment,MEDIAN,3.333333333
407,Haryana,Better Electric Supply,MEDIAN,3.333333333
408,Haryana,Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
409,Haryana,Better Law and Order / Policing,MEDIAN,3.333333333
410,Haryana,Better Public Transport,MEDIAN,3.333333333
411,Haryana,Better Roads,MEDIAN,3.333333333
412,Haryana,Better Schools,MEDIAN,3.333333333
413,Haryana,Drinking Water,MEDIAN,3.333333333
414,Haryana,Empowerment of Women,MEDIAN,3.333333333
415,Haryana,Environmental issues,MEDIAN,3.333333333
416,Haryana,Eradication of Corruption,MEDIAN,3.333333333
417,Haryana,Reservation for Jobs and Education,MEDIAN,3.333333333
418,Haryana,Security for Women,MEDIAN,3.333333333
419,Haryana,Strong Defence/Military,MEDIAN,3.333333333
420,Haryana,Subsidized Food Distribution,MEDIAN,3.333333333
421,Haryana,Jobs Training,MEDIAN,3.333333333
422,Haryana,Trustworthiness of MP,MEDIAN,3.333333333
423,Haryana,Other,MEDIAN,1.111111111
424,Haryana,Better Garbage Clearance,MEDIAN,3.333333333
425,Haryana,Encroachment of Public Lands / Lakes etc,MEDIAN,3.333333333
426,Haryana,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
427,Haryana,Lower Food Prices for Consumers,MEDIAN,3.333333333
